src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
52.204.233.198,10.140.35.74,443,65035,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:24:48,5376347.064971924,1278.0052918767217,2.7899984541043263,2.7899984541043263,0.0,15,0,6871,0,1290.0,56.0,458.06666666666666,499.79055168695976,0.0,0.0,0.0,0.0,1290,56,458.06666666666666,499.79055168695976,249790.5955555556,300,0,20,14,384024.79035513743,4947481.870651245,0.0,1266470.5120108963,5376347.064971924,4947481.870651245,0.0,384024.79035513743,1266470.5120108963,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,458.06666666666666,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3024.5,7.0,0.0,0.0,18273.813864746375,0.0,458.06666666666666,0.0,0,15,0,6871,0
10.140.35.74,34.198.46.254,64565,443,d0:88:0c:73:88:a2,00:00:5e:00:01:17,6,2023-02-17 15:24:39,16862445.831298828,22.120160013066723,0.2965168902555861,0.2965168902555861,0.0,5,0,373,0,122.0,54.0,74.6,27.302747114530433,0.0,0.0,0.0,0.0,122,54,74.6,27.302747114530433,745.4399999999999,100,0,20,2,4215611.457824707,14825763.940811157,355.9589385986328,6164580.203255253,16862445.831298828,14825763.940811157,355.9589385986328,4215611.457824707,6164580.203255253,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,74.6,4096,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.6,0.0,0,5,0,373,0
34.198.46.254,10.140.35.74,443,64565,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:24:39,16761058.09211731,22.25396499135225,0.2983105226722822,0.2983105226722822,0.0,5,0,373,0,120.0,56.0,74.6,25.326665789242767,0.0,0.0,0.0,0.0,120,56,74.6,25.326665789242767,641.4399999999999,100,0,20,5,4190264.5230293274,14724274.158477783,94811.91635131836,6120997.591569706,16761058.09211731,14724274.158477783,94811.91635131836,4190264.5230293274,6120997.591569706,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,74.6,115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.6,0.0,0,5,0,373,0
10.140.35.74,52.114.77.99,63800,443,d0:88:0c:73:88:a2,00:00:5e:00:01:17,6,2023-02-17 15:25:02,40465.11650085449,4102.2988280904765,49.425287085427435,49.425287085427435,0.0,2,0,166,0,112.0,54.0,83.0,29.0,0.0,0.0,0.0,0.0,112,54,83.0,29.0,841.0,40,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,83.0,4096,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0,2,0,166,0
52.114.77.99,10.140.35.74,443,63800,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:25:02,0.0,0,0,0,0,1,0,101,0,101.0,101.0,101.0,0.0,0.0,0.0,0.0,0.0,101,101,101.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,101.0,2049,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0,1,0,101,0
52.114.74.216,10.140.35.74,443,65024,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:25:02,0.0,0,0,0,0,1,0,99,0,99.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,99,99,99.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,99.0,2049,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0,1,0,99,0
35.186.224.47,10.140.35.74,443,64373,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:24:11,93004571.91467285,4.25785519838004,0.05376079795934393,0.05376079795934393,0.0,5,0,396,0,85.0,56.0,79.2,11.6,0.0,0.0,0.0,0.0,85,56,79.2,11.6,134.56,100,0,20,5,23251142.978668213,31036427.974700928,12.159347534179688,13424063.719613614,93004571.91467285,31036427.974700928,12.159347534179688,23251142.978668213,13424063.719613614,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,79.2,267,0,0.0,0.0,0.0,0.0,30985886.812210083,50541.16249084473,15518213.987350464,15467672.82485962,0.0,0.0,0.0,0.0,0.0,0.0,79.2,0.0,0,5,0,396,0
10.140.35.74,10.194.17.1,13029,53,d0:88:0c:73:88:a2,00:00:5e:00:01:17,17,2023-02-17 15:25:05,0.0,0,0,0,0,1,0,88,0,88.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,88,88,88.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,88.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0,1,0,88,0
10.194.17.1,10.140.35.74,53,13029,e0:28:61:42:87:94,d0:88:0c:73:88:a2,17,2023-02-17 15:25:05,0.0,0,0,0,0,1,0,228,0,228.0,228.0,228.0,0.0,0.0,0.0,0.0,0.0,228,228,228.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,228.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,0,1,0,228,0
10.140.35.74,52.112.120.172,65036,443,d0:88:0c:73:88:a2,00:00:5e:00:01:17,6,2023-02-17 15:25:05,166281.93855285645,24344.195378220542,84.19435160451768,84.19435160451768,0.0,14,0,4048,0,1290.0,54.0,289.14285714285717,392.15537320645484,0.0,0.0,0.0,0.0,1290,54,289.14285714285717,392.15537320645484,153785.83673469388,280,0,20,7,12790.918350219727,42753.93486022949,13.113021850585938,18745.915376885045,166281.93855285645,42753.93486022949,13.113021850585938,12790.918350219727,18745.915376885045,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,289.14285714285717,65535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3268.0,7.0,0.0,0.0,38742.51469628063,0.0,289.14285714285717,0.0,0,14,0,4048,0
52.112.120.172,10.140.35.74,443,65036,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:25:05,168955.08766174316,47616.20446793829,76.94352493265355,76.94352493265355,0.0,13,0,8045,0,1290.0,56.0,618.8461538461538,582.899232108689,0.0,0.0,0.0,0.0,1290,56,618.8461538461538,582.899232108689,339771.51479289937,260,0,20,12,14079.590638478598,45440.1969909668,0.0,19900.81436451752,168955.08766174316,45440.1969909668,0.0,14079.590638478598,19900.81436451752,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,618.8461538461538,65535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7331.0,12.0,0.0,0.0,57597.42441992241,0.0,618.8461538461538,0.0,0,13,0,8045,0
10.140.35.74,142.251.36.46,65029,443,d0:88:0c:73:88:a2,00:00:5e:00:01:17,6,2023-02-17 15:25:06,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.0,4096,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,1,0,54,0
142.251.36.46,10.140.35.74,443,65029,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:25:06,0.0,0,0,0,0,1,0,56,0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,56,56,56.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,56.0,275,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0,1,0,56,0
34.158.0.131,10.140.35.74,4070,63818,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:25:06,0.0,0,0,0,0,1,0,65,0,65.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,65,65,65.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,65.0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0,1,0,65,0
10.140.35.74,34.158.0.131,63818,4070,d0:88:0c:73:88:a2,00:00:5e:00:01:17,6,2023-02-17 15:25:06,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,54.0,4095,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,1,0,54,0
10.140.35.74,239.255.255.250,61904,1900,d0:88:0c:73:88:a2,01:00:5e:7f:ff:fa,17,2023-02-17 15:25:05,3002685.070037842,282.41389963327487,1.3321410360060135,1.3321410360060135,0.0,4,0,848,0,212.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0,212,212,212.0,0.0,0.0,32,0,8,4,1000895.0233459473,1001204.9674987793,1000403.1658172607,351.70142768886484,3002685.070037842,1001204.9674987793,1000403.1658172607,1000895.0233459473,351.70142768886484,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,212.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0,4,0,848,0
10.140.35.74,239.255.255.250,63405,1900,d0:88:0c:73:88:a2,01:00:5e:7f:ff:fa,17,2023-02-17 15:25:05,3022400.8560180664,288.51235873087893,1.3234511868388943,1.3234511868388943,0.0,4,0,872,0,218.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0,218,218,218.0,0.0,0.0,32,0,8,4,1007466.9520060221,1008344.8886871338,1006381.9885253906,814.6121093430137,3022400.8560180664,1008344.8886871338,1006381.9885253906,1007466.9520060221,814.6121093430137,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,218.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0,4,0,872,0
10.140.35.74,142.250.179.142,65033,443,d0:88:0c:73:88:a2,00:00:5e:00:01:17,6,2023-02-17 15:25:15,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.0,4096,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,1,0,54,0
142.250.179.142,10.140.35.74,443,65033,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:25:15,0.0,0,0,0,0,1,0,56,0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,56,56,56.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,56.0,266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0,1,0,56,0
10.140.35.74,35.186.224.41,63812,443,d0:88:0c:73:88:a2,00:00:5e:00:01:17,6,2023-02-17 15:24:05,73063477.99301147,4.872475411505204,0.06843364342001691,0.06843364342001691,0.0,5,0,356,0,97.0,54.0,71.2,21.06561178793533,0.0,0.0,0.0,0.0,97,54,71.2,21.06561178793533,443.76000000000005,100,0,20,2,18265869.49825287,37792438.98391724,25655.031204223633,18262624.91631149,73063477.99301147,37792438.98391724,25655.031204223633,18265869.49825287,18262624.91631149,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,71.2,4095,0,0.0,0.0,0.0,0.0,35219199.895858765,2573239.0880584717,18896219.49195862,16322980.403900146,0.0,0.0,0.0,0.0,0.0,0.0,71.2,0.0,0,5,0,356,0
35.186.224.41,10.140.35.74,443,63812,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:24:40,37818128.10897827,6.451932239926831,0.07932703573680529,0.07932703573680529,0.0,3,0,244,0,94.0,56.0,81.33333333333333,17.9133717900592,0.0,0.0,0.0,0.0,94,56,81.33333333333333,17.9133717900592,320.88888888888886,60,0,20,3,18909064.054489136,37818114.042282104,14.066696166992188,18909049.98779297,37818128.10897827,37818114.042282104,14.066696166992188,18909064.054489136,18909049.98779297,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,81.33333333333333,270,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.33333333333333,0.0,0,3,0,244,0
10.140.35.74,142.250.179.142,64961,443,d0:88:0c:73:88:a2,00:00:5e:00:01:17,6,2023-02-17 15:25:21,132243.87168884277,5058.835554770305,37.80893538692306,37.80893538692306,0.0,5,0,669,0,375.0,54.0,133.8,121.85466753473172,0.0,0.0,0.0,0.0,375,54,133.8,121.85466753473172,14848.560000000001,100,0,20,3,33060.96792221069,118196.01058959961,29.087066650390625,49402.1971488263,132243.87168884277,118196.01058959961,29.087066650390625,33060.96792221069,49402.1971488263,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,133.8,4096,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.8,0.0,0,5,0,669,0
142.250.179.142,10.140.35.74,443,64961,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:25:21,20889.997482299805,38056.49094374508,191.47919971695637,191.47919971695637,0.0,4,0,795,0,561.0,56.0,198.75,209.59768009212317,0.0,0.0,0.0,0.0,561,56,198.75,209.59768009212317,43931.1875,80,0,20,4,6963.332494099935,20883.798599243164,0.0,9843.256305541337,20889.997482299805,20883.798599243164,0.0,6963.332494099935,9843.256305541337,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,198.75,1045,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,4.0,0.0,0.0,27716.614159029436,0.0,198.75,0.0,0,4,0,795,0
10.140.35.74,142.250.179.170,65034,443,d0:88:0c:73:88:a2,00:00:5e:00:01:17,6,2023-02-17 15:25:23,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.0,4096,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,1,0,54,0
142.250.179.170,10.140.35.74,443,65034,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:25:23,0.0,0,0,0,0,1,0,56,0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,56,56,56.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,56.0,269,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0,1,0,56,0
10.140.35.74,142.250.179.142,64960,443,d0:88:0c:73:88:a2,00:00:5e:00:01:17,6,2023-02-17 15:24:15,109825371.0269928,251.20789251164192,0.5736379436816644,0.5736379436816644,0.0,63,0,27589,0,1290.0,54.0,437.92063492063494,492.83643899974174,0.0,0.0,0.0,0.0,1290,54,437.92063492063494,492.83643899974174,242887.75560594615,1260,0,20,47,1771376.952048271,31446381.092071533,1.9073486328125,5989818.0419776365,109825371.0269928,31446381.092071533,1.9073486328125,1771376.952048271,5989818.0419776365,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,437.92063492063494,4096,0,17900248.050689697,10986350.059509277,14443299.055099487,3456948.99559021,24173183.917999268,1934820.1751708984,15083244.800567627,8216220.860476367,3804.3333333333335,7.166666666666667,0.0,0.0,10836.554646175662,0.0,437.92063492063494,0.0,0,63,0,27589,0
142.250.179.142,10.140.35.74,443,64960,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:24:15,109624517.91763306,142.76915691213765,0.7023976156306051,0.7023976156306051,0.0,77,0,15651,0,962.0,56.0,203.25974025974025,204.08868727897976,0.0,0.0,0.0,0.0,962,56,203.25974025974025,204.08868727897976,41652.19227525719,1540,0,20,77,1442427.8673372772,31454174.995422363,0.0,5455342.8226683,109624517.91763306,31454174.995422363,0.0,1442427.8673372772,5455342.8226683,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,203.25974025974025,2117,0,17909160.85243225,10981215.000152588,14445187.92629242,3463972.9261398315,24186239.00413513,1924815.8931732178,15086137.7120018,8224884.460088141,1636.0,10.714285714285714,0.0,0.0,5383.323178356232,0.0,203.25974025974025,0.0,0,77,0,15651,0
10.140.35.74,142.251.36.14,65032,443,d0:88:0c:73:88:a2,00:00:5e:00:01:17,6,2023-02-17 15:25:27,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.0,4096,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,1,0,54,0
142.251.36.14,10.140.35.74,443,65032,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:25:27,0.0,0,0,0,0,1,0,56,0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,56,56,56.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,56.0,465,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0,1,0,56,0
10.140.35.74,35.186.224.17,64972,443,d0:88:0c:73:88:a2,00:00:5e:00:01:17,6,2023-02-17 15:25:13,14931134.939193726,41.055151031479575,0.46881901667268683,0.46881901667268683,0.0,7,0,613,0,176.0,54.0,87.57142857142857,40.1100526867095,0.0,0.0,0.0,0.0,176,54,87.57142857142857,40.1100526867095,1608.8163265306123,140,0,20,4,2488522.489865621,14886362.075805664,177.86026000976562,5544490.411373466,14931134.939193726,14886362.075805664,177.86026000976562,2488522.489865621,5544490.411373466,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,87.57142857142857,4096,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,4.0,0.0,0.0,5248.715007641474,0.0,87.57142857142857,0.0,0,7,0,613,0
35.186.224.17,10.140.35.74,443,64972,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:25:13,14929178.953170776,69.5952539157774,0.5358633602754757,0.5358633602754757,0.0,8,0,1039,0,324.0,56.0,129.875,92.23805817015014,0.0,0.0,0.0,0.0,324,56,129.875,92.23805817015014,8507.859375,160,0,20,8,2132739.850452968,14889904.975891113,0.95367431640625,5208098.119529077,14929178.953170776,14889904.975891113,0.95367431640625,2132739.850452968,5208098.119529077,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,129.875,349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,7.0,0.0,0.0,15404.602281350355,0.0,129.875,0.0,0,8,0,1039,0
10.140.35.74,142.250.27.188,64874,5228,d0:88:0c:73:88:a2,00:00:5e:00:01:17,6,2023-02-17 15:25:30,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.0,4096,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,1,0,54,0
142.250.27.188,10.140.35.74,5228,64874,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:25:30,0.0,0,0,0,0,1,0,56,0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,56,56,56.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,56.0,265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0,1,0,56,0
10.140.35.74,35.186.224.25,64969,443,d0:88:0c:73:88:a2,00:00:5e:00:01:17,6,2023-02-17 15:25:23,9803575.038909912,278.4698428037489,0.9180324488035679,0.9180324488035679,0.0,9,0,2730,0,1290.0,54.0,303.3333333333333,429.7973682769333,0.0,0.0,0.0,0.0,1290,54,303.3333333333333,429.7973682769333,184725.7777777778,180,0,20,6,1225446.879863739,9751749.992370605,22.88818359375,3222658.1158255227,9803575.038909912,9751749.992370605,22.88818359375,1225446.879863739,3222658.1158255227,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,303.3333333333333,4096,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2244.0,6.0,0.0,0.0,43299.526963242395,0.0,303.3333333333333,0.0,0,9,0,2730,0
35.186.224.25,10.140.35.74,443,64969,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:25:23,9794209.003448486,92.60574280992476,0.918910347617776,0.918910347617776,0.0,9,0,907,0,213.0,56.0,100.77777777777777,52.47386180604117,0.0,0.0,0.0,0.0,213,56,100.77777777777777,52.47386180604117,2753.5061728395067,180,0,20,9,1224276.1254310608,9747844.219207764,0.0,3221623.252600029,9794209.003448486,9747844.219207764,0.0,1224276.1254310608,3221623.252600029,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,100.77777777777777,886,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,8.0,0.0,0.0,9037.03116193924,0.0,100.77777777777777,0.0,0,9,0,907,0
10.140.35.74,172.217.168.196,65028,443,d0:88:0c:73:88:a2,00:00:5e:00:01:17,6,2023-02-17 15:25:33,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.0,4096,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,1,0,54,0
172.217.168.196,10.140.35.74,443,65028,e0:28:61:42:87:94,d0:88:0c:73:88:a2,6,2023-02-17 15:25:33,0.0,0,0,0,0,1,0,56,0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,56,56,56.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,56.0,319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0,1,0,56,0
